"GEOID","COUNTY","POWERCO","POP07","POP08","POP09","POP10","POP11","MEDIANAGE","AGEDUMMY","PCTWHITE","HHTOT","HHSIZE","HHBYPOP07","HHBYPOP08","HHBYPOP09","HHBYPOP10","HHBYPOP11","HHNONRENT","HHPCTRENTEROCCUPIED","CITYSOLARPOT","PCTWEALTHY","MEDIANINCOME","PWRPRICE2007","PWRPRICE2008","PWRPRICE2009","PWRPRICE2010","PWRPRICE2011","HHS_OO07","HHS_OO08","HHS_OO09","HHS_OO10","PCTWEALTHOOH07","PCTWEALTHOOH08","PCTWEALTHOOH09","PCTWEALTHOOH10","TOTALOOH07","TOTALOOH08","TOTALOOH09","TOTALOOH10","TOTALHH07","TOTALHH08","TOTALHH09","TOTALHH10","PCTVET07","PCTVET08","PCTVET09","PCTVET10","PCTBS07","PCTBS08","PCTBS09","PCTBS10","PCTBS_FULL","PCTGRAD_FULL","PCTVETERANS","REP","city"
669070,"Santa Barbara","SCE",87619,88337,88265,88733,89253,36.7999992370605,1,75.0999984741211,35449,2.45000004768372,35762.859375,36055.921875,36026.53125,36217.55078125,36429.80078125,16155,61.0999984741211,5.34,17.654,47498,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.469,2.337,2.261,2.275,0.487121764,0.456647793,0.44298535,0.455327051,15103,14659,15154,14539,35455,35461,35992,35015,0.075926054,0.07696756,0.067031288,0.063971856,0.412,0.447,0.436,0.428,25.2000007629395,17.1000003814697,6.92999982833862,0,"Santa Barbara"
669084,"Santa Clara","CCSE",111507,112760,114795,116184,118169,34.0999984741211,0,45,43021,2.63000011444092,42398.1015625,42874.51953125,43648.2890625,44176.4296875,44931.1796875,21873,54.0999984741211,5.39,29.253,69466,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,2.573,2.663,2.656,2.611,0.507669189,0.570519401,0.570371159,0.566862124,19298,19484,18779,19271,40665,41097,40991,42602,0.064280471,0.057326528,0.051340225,0.05108228,0.458,0.471,0.481,0.491,27.7999992370605,21,5.51999998092651,0,"Santa Clara"
669088,"Los Angeles","SCE",173979,174355,175103,176056,176971,36.2000007629395,1,70.9000015258789,59507,2.94000005722046,59176.53125,59304.421875,59558.83984375,59882.98828125,60194.21875,44883,28.8999996185303,5.87,25.781,66717,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.886,2.898,2.923,2.889,0.446621591,0.484735895,0.490529482,0.469874842,43482,42256,39227,41228,58144,57714,54771,58495,0.082171225,0.078165227,0.07134041,0.069312099,0.309,0.316,0.328,0.32,22.2000007629395,10,7.44999980926514,1,"Santa Clarita"
669112,"Santa Cruz","PG&E",57505,58268,59357,59871,60800,29.8999996185303,0,74.5,21657,2.39000010490417,24060.669921875,24379.919921875,24835.560546875,25050.630859375,25439.330078125,11034,56.7000007629395,5.14,19.428,50605,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.468,2.446,2.493,2.435,0.451355347,0.493126246,0.510651436,0.495796596,10145,9529,9717,9754,21222,21548,21745,21171,0.050356442,0.046929732,0.048903632,0.050411318,0.51,0.521,0.551,0.517,29.7999992370605,22,4.76999998092651,0,"Santa Cruz"
669154,"Los Angeles","SCE",16450,16281,16177,16206,16450,35.2999992370605,0,58.5999984741211,4747,3.38000011444092,4866.85986328125,4816.85986328125,4786.08984375,4794.669921875,4866.85986328125,3123,39,5.66,10.068,44540,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,3.5,7.1399998664856,0,"Santa Fe Springs"
669196,"Santa Barbara","SCE",94408,95934,98163,99589,100062,28.6000003814697,0,56.2000007629395,26908,3.66000008583069,25794.5390625,26211.48046875,26820.490234375,27210.109375,27339.33984375,15279,48.4000015258789,5.46,6.788,36541,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.031,3.131,3.181,3.071,0.194952199,0.258215962,0.260299625,0.261032933,13075,12780,12282,13573,25116,25104,23900,26443,0.086533906,0.081256231,0.074635912,0.067911792,0.121,0.127,0.131,0.127,9,3.90000009536743,7.11999988555908,1,"Santa Maria"
670000,"Los Angeles","SCE",87860,88170,89295,89494,90174,40.4000015258789,1,77.5999984741211,46917,1.87000000476837,46983.9609375,47149.73046875,47751.33984375,47857.75,48221.390625,17310,71.5999984741211,5.7,23.605,50714,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.146,2.152,2.138,2.198,0.541364933,0.579090842,0.575469456,0.601825573,13671,13573,12621,13037,46357,46108,45268,45987,0.067288117,0.058215177,0.047876697,0.050802451,0.608,0.621,0.629,0.621,35.0999984741211,27.7999992370605,5.44999980926514,0,"Santa Monica"
670042,"Ventura","SCE",28468,28763,29012,29274,29531,31.1000003814697,0,63,8347,3.5,8133.7099609375,8218,8289.1396484375,8364,8437.4296875,5096,43.7999992370605,5.44,10.813,41651,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.171,3.113,3.057,3.171,0.262359661,0.302430243,0.319057816,0.326252236,5077,4444,4670,4472,8408,8294,8313,8428,0.074873287,0.063045738,0.062677644,0.053746644,0.105,0.106,0.111,0.116,7,3.90000009536743,6.01000022888184,1,"Santa Paula"
670098,"Sonoma","PG&E",159716,162657,165405,167302,168856,36.7000007629395,1,71,63590,2.58999991416931,61666.41015625,62801.9296875,63862.9296875,64595.37109375,65195.37109375,38233,45.9000015258789,5.37,15.762,50931,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.43,2.439,2.483,2.468,0.339601037,0.359386973,0.376454817,0.371861217,33186,33930,32822,34010,58637,59572,59478,62560,0.097943193,0.090591235,0.087870129,0.083639376,0.288,0.285,0.291,0.294,18.8999996185303,10.3999996185303,8.78999996185303,0,"Santa Rosa"
670224,"San Diego","CCSE",51936,52367,52963,53508,54183,37.2000007629395,1,82.5,19306,2.72000002861023,19094.119140625,19252.5703125,19471.689453125,19672.060546875,19920.220703125,14318,29.7000007629395,5.68,12.69,53624,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,2.701,2.642,2.58,2.673,0.346999186,0.361976613,0.327118387,0.33541502,13513,13255,13194,12650,18827,18788,18568,17795,0.132700689,0.135543157,0.13368733,0.132504655,0.199,0.204,0.182,0.184,12.8000001907349,6.40000009536743,13.039999961853,1,"Santee"
670280,"San Mateo","PG&E",29727,29780,29815,29940,30195,47.7999992370605,1,53.9000015258789,10734,2.76999998092651,10731.76953125,10750.900390625,10763.5400390625,10808.66015625,10900.7197265625,9647,13.8000001907349,5.39,67.074,139895,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.733,2.805,2.835,2.831,0.692767159,0.730186228,0.742458607,0.736753856,9208,9236,8818,8946,10826,10849,10563,10510,0.098388877,0.097970488,0.087293113,0.069311791,0.738,0.766,0.761,0.759,35.7999992370605,40.9000015258789,8.07999992370605,0,"Saratoga"
670364,"Marin","PG&E",7018,7039,7039,7058,7116,51.0999984741211,1,90.5999984741211,4112,1.71000003814697,4104.08984375,4116.3701171875,4116.3701171875,4127.490234375,4161.39990234375,2512,49.2000007629395,5.26,44.374,87469,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7000007629395,28.3999996185303,9.36999988555908,0,"Sausalito"
670588,"Santa Cruz","PG&E",11358,11441,11520,11587,11640,41.7000007629395,1,86,4426,2.54999995231628,4454.1201171875,4486.669921875,4517.64990234375,4543.919921875,4564.7099609375,3432,26.6000003814697,5.14,35.965,72449,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3999996185303,15.8999996185303,9.35999965667725,0,"Scotts Valley"
670686,"Orange","SCE",24199,24107,23933,23864,24215,57.2999992370605,1,83.4000015258789,13017,1.8400000333786,13151.6298828125,13101.6298828125,13007.0703125,12969.5703125,13160.330078125,11254,25.3999996185303,5.35,20.336,42079,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,1.82,1.795,1.802,1.772,0.246804716,0.258039594,0.282285714,0.285890453,10093,10355,9625,9731,12747,13133,12437,12754,0.167434211,0.159854762,0.151846653,0.146283784,0.387,0.384,0.399,0.426,24.1000003814697,17.7000007629395,15.0299997329712,1,"Seal Beach"
670742,"Monterey","PG&E",31954,32657,32660,32955,33075,30.6000003814697,0,48.4000015258789,10093,3.16000008583069,10112.0302734375,10334.490234375,10335.4404296875,10428.7998046875,10466.76953125,4962,58.5999984741211,5.41,7.8,41393,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.728,2.904,2.851,2.606,0.24573055,0.28978368,0.302441132,0.339727195,4216,4669,4629,4692,9962,10169,10304,10105,0.132498494,0.122368308,0.101597067,0.10060273,0.18,0.161,0.175,0.179,11,7.09999990463257,11.0699996948242,0,"Seaside"
670770,"Sonoma","PG&E",7321,7244,7250,7380,7423,46.0999984741211,1,88.1999969482422,3276,2.21000003814697,3312.669921875,3277.830078125,3280.5400390625,3339.3701171875,3358.82006835938,1923,47.0999984741211,5.08,12.606,46436,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7999992370605,15.8000001907349,10.7299995422363,0,"Sebastopol"
670882,"Fresno","PG&E",22813,22999,23048,23217,23395,29.5,0,55.4000015258789,6416,3.58999991416931,6354.60009765625,6406.41015625,6420.06005859375,6467.1298828125,6516.7099609375,4222,40.4000015258789,5.7,4.646,34713,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.294,3.432,3.283,3.199,0.187451985,0.203937405,0.236135508,0.200104493,3905,3962,3985,3828,6294,6154,6251,6080,0.069148574,0.052031648,0.068244758,0.059039381,0.108,0.093,0.104,0.122,8,3.59999990463257,5.69000005722046,0,"Selma"
671106,"Kern","SCE",15403,16123,16461,16917,17283,25.8999996185303,0,48,4230,3.85999989509583,3990.40991210938,4176.93994140625,4264.509765625,4382.64013671875,4477.4599609375,2762,41.5999984741211,5.87,3.04,29515,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.80000019073486,0.800000011920929,3.75,1,"Shafter"
671225,"Shasta","PG&E",10142,10148,10151,10162,10125,38.7999992370605,1,86.0999984741211,3943,2.5699999332428,3946.30004882812,3948.63989257812,3949.81005859375,3954.09008789062,3939.68994140625,2889,33.5,5.42,2.778,26275,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.69999980926514,2.59999990463257,15.1800003051758,1,"Shasta Lake"
671806,"Los Angeles","SCE",10785,10881,10881,10917,10948,46.5999984741211,1,82.0999984741211,4837,2.25999999046326,4772.1201171875,4814.60009765625,4814.60009765625,4830.52978515625,4844.25,3264,38.2000007629395,5.66,29.539,65900,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2999992370605,28.2000007629395,10.6199998855591,1,"Sierra Madre"
671876,"Los Angeles","SCE",10786,10955,10988,11016,11072,36,1,42.2000007629395,4157,2.64000010490417,4085.61010742188,4149.6201171875,4162.1201171875,4172.72998046875,4193.93994140625,2373,48.5,5.54,13.563,48938,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3999996185303,14,8.60999965667725,0,"Signal Hill"
672016,"Ventura","SCE",121598,122692,123188,124063,125026,37.7999992370605,1,75.3000030517578,41237,3,40532.671875,40897.328125,41062.671875,41354.328125,41675.328125,31829,25.8999996185303,5.68,26.435,70370,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.982,2.96,2.905,2.913,0.467036532,0.485804833,0.474209878,0.487180349,30822,30292,29236,29759,39696,39475,39158,40763,0.088658752,0.080557013,0.083470124,0.079087906,0.303,0.308,0.301,0.307,21.8999996185303,9.39999961853027,8.06999969482422,1,"Simi Valley"
672506,"San Diego","CCSE",12790,12780,12805,12906,12945,43.7000007629395,1,85.8000030517578,5650,2.27999997138977,5609.64990234375,5605.259765625,5616.22998046875,5660.52978515625,5677.6298828125,4291,39.7999992370605,5.39,37.308,71774,0.159999996423721,0.156000003218651,0.180999994277954,0.177000001072884,0.184000000357628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9000015258789,23.7000007629395,12.5799999237061,1,"Solana Beach"
672520,"Monterey","PG&E",26543,25886,25863,25544,26313,34.9000015258789,0,49.0999984741211,3664,4.26999998092651,6216.16015625,6062.2998046875,6056.91015625,5982.2001953125,6162.2998046875,2304,42.9000015258789,5.46,5.791,42602,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.927,3.595,3.66,3.759,0.19343696,0.202090592,0.307447232,0.217567568,2316,2296,2511,2220,3478,3555,4401,3837,0.058619302,0.067121367,0.05662717,0.057121662,0.061,0.064,0.06,0.032,3.79999995231628,1.39999997615814,5.98999977111816,0,"Soledad"
672576,"Santa Barbara","PG&E",5179,5221,5241,5265,5289,45,1,82.5,2173,2.39000010490417,2166.94995117188,2184.52001953125,2192.88989257812,2202.92993164062,2212.96997070312,1569,42.2000007629395,5.59,18.866,45799,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7000007629395,14,13.039999961853,0,"Solvang"
672646,"Sonoma","PG&E",10245,10337,10471,10605,10711,49.2000007629395,1,86.8000030517578,4955,2.09999990463257,4878.56982421875,4922.3798828125,4986.18994140625,5050,5100.47998046875,3517,40.9000015258789,5.53,18.556,50505,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1000003814697,14.8999996185303,10.9799995422363,0,"Sonoma"
672674,"Santa Clara","PG&E",4875,4869,4870,4894,4913,39.7000007629395,1,89.8000030517578,2199,2.09999990463257,2321.42993164062,2318.57006835938,2319.05004882812,2330.47998046875,2339.52001953125,1162,59.2000007629395,5.71,5.261,28858,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6000003814697,6.69999980926514,10.289999961853,1,"Sonora"
672996,"Los Angeles","SCE",20497,20257,20326,20171,20174,30.3999996185303,0,50.4000015258789,4569,4.3899998664856,4669.02001953125,4614.35009765625,4630.06982421875,4594.759765625,4595.43994140625,2350,51.7000007629395,5.66,5.787,34656,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.637,3.761,3.928,3.956,0.119266055,0.192730347,0.160137753,0.182921725,2071,2366,2323,2389,4819,4801,4639,4261,0.029100339,0.02851544,0.027160494,0.028229946,0.086,0.082,0.079,0.085,7.19999980926514,2,3.40000009536743,0,"South El Monte"
673080,"Los Angeles","SCE",95893,96080,95741,94502,94666,29.3999996185303,0,50.5,23278,4.05000019073486,23677.279296875,23723.4609375,23639.75,23333.830078125,23374.3203125,11540,54.2000007629395,5.54,5.305,35695,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,4.012,3.855,3.87,3.847,0.156534016,0.207747892,0.187846977,0.178038991,11333,9964,9907,10464,24222,23879,23841,24254,0.020087857,0.019986404,0.018622228,0.021754185,0.049,0.069,0.073,0.074,5.09999990463257,1.70000004768372,1.92999994754791,0,"South Gate"
673108,"Los Angeles","SCE",21888,21737,21517,21407,21557,35.5999984741211,0,73.5,8918,2.35999989509583,9274.580078125,9210.58984375,9117.3701171875,9070.759765625,9134.3203125,9642,61.0999984741211,5.55,6.568,34707,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.07,2.282,2.383,2.385,0.204428841,0.25890251,0.217552207,0.192189106,3703,3426,3783,3892,9429,9152,9000,8413,0.077112216,0.084954965,0.101696777,0.095681222,0.233,0.243,0.218,0.209,15.3999996185303,6.40000009536743,9.67000007629395,1,"South Lake Tahoe"
673220,"Los Angeles","SCE",25324,25358,25486,25596,25692,40.0999984741211,1,54.2999992370605,10467,2.4300000667572,10421.400390625,10435.3896484375,10488.0703125,10533.330078125,10572.83984375,5438,54.2999992370605,5.66,23.9,55728,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.665,2.705,2.756,2.609,0.51853412,0.556166056,0.604690832,0.614798021,4748,4914,4690,4852,10441,10583,9705,10641,0.041629804,0.042718643,0.049531242,0.046663556,0.577,0.628,0.653,0.654,34.5,29.5,4,0,"South Pasadena"
673262,"San Mateo","PG&E",60491,61701,62999,63623,64067,38.0999984741211,1,37.2999992370605,20938,3.00999999046326,20096.6796875,20498.669921875,20929.900390625,21137.2109375,21284.720703125,13490,39.7999992370605,5.26,21.267,61764,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.892,2.876,2.913,2.938,0.427608627,0.442608343,0.447480989,0.4716432,12612,12345,12624,12713,20118,20081,20605,21066,0.073386494,0.065536842,0.062415366,0.044209791,0.315,0.326,0.32,0.303,23.2000007629395,8.30000019073486,5.69999980926514,0,"South San Francisco"
664140,"Napa","PG&E",5784,5740,5788,5816,5849,42.9000015258789,1,77.8000030517578,2401,2.38000011444092,2430.25,2411.76000976562,2431.92993164062,2443.69995117188,2457.56005859375,1706,44.5999984741211,5.37,22.33,58902,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6000003814697,18.1000003814697,8.80000019073486,0,"St Helena"
673962,"Orange","SCE",37432,37715,37933,38166,38317,33,0,44.5,10825,3.5,10694.8603515625,10775.7099609375,10838,10904.5703125,10947.7099609375,5876,49.9000015258789,5.35,6.556,39127,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.042,2.981,3.093,3.032,0.180060316,0.214435746,0.25426945,0.280776699,5637,5237,5270,5150,10652,10490,10920,11256,0.072117593,0.063499661,0.058291013,0.05502901,0.162,0.171,0.166,0.169,13.3999996185303,3.20000004768372,6.38000011444092,1,"Stanton"
675000,"San Joaquin","PG&E",285750,287093,288591,291275,293515,30.7999992370605,0,37,90605,3.16000008583069,90427.21875,90852.21875,91326.2734375,92175.6328125,92884.4921875,55770,48.4000015258789,5.68,8.2,35453,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.021,3.027,3.002,3.02,0.251170582,0.275915399,0.263081488,0.249820713,49548,47848,46841,47410,89867,89042,88772,90957,0.074234427,0.069155609,0.072755434,0.070139424,0.171,0.169,0.17,0.17,12,5.59999990463257,7.01000022888184,0,"Stockton"
675630,"Solano","PG&E",27353,27530,28220,28320,28212,33,0,38.4000015258789,8918,3.15000009536743,8683.490234375,8739.6796875,8958.73046875,8990.48046875,8956.1904296875,6720,30.7000007629395,5.36,14.368,60848,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.1,3.026,3.029,3.031,0.325465426,0.313584288,0.329879679,0.3338057,6016,6110,5984,6351,8184,8098,8191,8703,0.139962883,0.135333678,0.101972654,0.115415059,0.157,0.174,0.198,0.224,14.6000003814697,4.69999980926514,12.9200000762939,0,"Suisun City"
677000,"Santa Clara","PG&E",134232,136296,138213,139865,141099,35.5999984741211,0,43,53384,2.60999989509583,51429.890625,52220.69140625,52955.171875,53588.12109375,54060.921875,28030,52,5.39,33.724,74409,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,2.508,2.524,2.641,2.625,0.516578661,0.534084911,0.527707454,0.541312157,25756,26522,24885,26445,52492,52589,49977,53929,0.06435443,0.061468659,0.055181893,0.056383333,0.542,0.548,0.559,0.566,29.7999992370605,26.3999996185303,5.78000020980835,0,"Sunnyvale"
677364,"Lassen","PG&E",18343,18216,17998,17881,17554,33.5999984741211,0,62.7999992370605,3833,2.46000003814697,7456.5,7404.8798828125,7316.259765625,7268.7001953125,7135.77001953125,2397,48.5,5.58,4.778,35675,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.19999980926514,4,11.6499996185303,1,"Susanville"
677392,"Amador","PG&E",2591,2576,2519,2503,2522,49.4000015258789,1,90.8000030517578,1168,2.14000010490417,1210.75,1203.73999023438,1177.09997558594,1169.63000488281,1178.5,825,46.4000015258789,5.49,9.677,47000,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2000007629395,9.89999961853027,13.0799999237061,0,"Sutter Creek"
677574,"Kern","SCE",9142,9205,9145,9290,9321,34.9000015258789,0,79.1999969482422,2254,2.82999992370605,3230.38989257812,3252.64990234375,3231.44995117188,3282.68994140625,3293.63989257812,1646,39,6.12,7.841,33861,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,9.0600004196167,1,"Taft"
678092,"Kern","SCE",13408,13512,14150,14453,14523,34.4000015258789,0,65.4000015258789,3121,2.72000002861023,4929.41015625,4967.64990234375,5202.2099609375,5313.60009765625,5339.33984375,2259,41,5.78,5.396,29208,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,11.4399995803833,1,"Tehachapi"
678106,"Tehama","PG&E",422,422,418,420,420,44.0999984741211,1,82.8000030517578,165,2.52999997138977,166.800003051758,166.800003051758,165.220001220703,166.009994506836,166.009994506836,148,28.5,5.48,2.532,27500,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1000003814697,3.5,8.27999973297119,1,"Tehama"
678120,"Riverside","SCE",93122,95332,97741,99757,101657,33.4000015258789,0,70.8000030517578,31781,3.15000009536743,29562.5390625,30264.130859375,31028.890625,31668.890625,32272.060546875,24207,30.7999992370605,5.87,17.037,59516,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.114,3.034,3.106,3.085,0.413338466,0.429719251,0.424045765,0.420653108,20782,21407,20802,20946,29185,30070,29607,30543,0.108558087,0.10234424,0.104085528,0.106461936,0.305,0.301,0.3,0.302,20.7000007629395,10.3000001907349,10.5600004196167,1,"Temecula"
678148,"Los Angeles","SCE",35024,35098,35284,35516,35673,42,1,33.5999984741211,11606,3.02999997138977,11559.080078125,11583.5,11644.8798828125,11721.4501953125,11773.26953125,7964,35.7999992370605,5.66,13.157,48722,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,3.028,3.054,3.139,3.055,0.320681848,0.361442516,0.374982874,0.377926421,7509,7376,7299,6877,11277,11276,11544,11162,0.062117982,0.053166702,0.058917849,0.051296872,0.319,0.33,0.322,0.364,23.5,12.3999996185303,5.28000020980835,0,"Temple City"
678582,"Ventura","SCE",124158,124979,125154,126495,127557,41.5,1,80.3000030517578,45836,2.73000001907349,45479.12109375,45779.8515625,45843.9609375,46335.16015625,46724.1796875,35162,26.8999996185303,5.68,35.11,76815,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.759,2.72,2.71,2.719,0.531950656,0.546827795,0.552893045,0.568579618,33317,33100,32509,32794,44065,43879,43252,44674,0.089475532,0.089046135,0.082787529,0.083887544,0.478,0.48,0.495,0.489,29.5,18.7000007629395,8.51000022888184,1,"Thousand Oaks"
678666,"Marin","PG&E",8764,8827,8874,8941,9031,48,1,88.0999984741211,3729,2.39000010490417,3666.94995117188,3693.31005859375,3712.96997070312,3741,3778.65991210938,2826,32.2000007629395,5.26,52.786,106611,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7999992370605,39.4000015258789,9.18000030517578,0,"Tiburon"
680000,"Los Angeles","SCE",143825,144326,144702,145392,145927,41.2999992370605,1,51.0999984741211,56001,2.57999992370605,55746.12109375,55940.30859375,56086.05078125,56353.48828125,56560.8515625,33997,43.5,5.54,20.952,56489,0.148000001907349,0.150000005960464,0.155000001192093,0.158999994397163,0.159999996423721,2.605,2.587,2.603,2.645,0.423559457,0.467062428,0.458256518,0.468969256,31325,31332,30376,31356,54379,54160,53756,54843,0.087361508,0.081505426,0.078300789,0.076352303,0.418,0.423,0.436,0.459,29.5,15.1999998092651,7.78000020980835,0,"Torrance"
680238,"San Joaquin","PG&E",80700,81490,82040,82800,83420,32.2999992370605,0,52.7000007629395,24331,3.40000009536743,23735.2890625,23967.650390625,24129.41015625,24352.939453125,24535.2890625,17795,33.5999984741211,5.42,18.478,62794,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,3.287,3.284,3.37,3.344,0.464311994,0.470744055,0.450771892,0.434984617,17667,16988,15611,15927,24208,23770,22682,23750,0.077320423,0.071516448,0.076257457,0.074124535,0.199,0.196,0.197,0.206,17,4.69999980926514,7.51999998092651,0,"Tracy"
680448,"Humboldt","PG&E",349,353,358,363,368,45.9000015258789,1,90.1999969482422,187,1.96000003814697,178.059997558594,180.100006103516,182.649993896484,185.199996948242,187.759994506836,178,39.5999984741211,4.29,14.118,40000,0.151999995112419,0.150000005960464,0.163000002503395,0.163000002503395,0.157000005245209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7000007629395,28.2999992370605,6.01999998092651,0,"Trinidad"
